source,target,value,color,width
"LINFOMA NO HODGKIN","TAQUICARDIA SUPRAVENTRICULAR PAROXISTICA",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","MUCOSITIS",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","LINFOMA T",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","LINFOMA NO HODGKIN DE BAJO GRADO",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","COLOCACION DE CATETER PORT A CATH",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","POLIADENOPATIAS",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","PACIENTE EN RIESGO NUTRICIONAL",3,"#80800038",0.218559520582737
"LINFOMA NO HODGKIN","LINFOMA BURKITT",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","LINFOMA NO HODGKIG",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","ABSESO EN CUELLO",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","APOYO NUTRICIONAL",5,"#8080004B",0.293058978698683
"LINFOMA NO HODGKIN","TUMOR INTESTINAL",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","APLICACION DE MEDICACION",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","IMPLANTES PERITONEALES M?LTIPLES",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","LINFOMA PRIMARIO EN SISTEMA NERVIOSOS CENTRAL",3,"#80800038",0.218559520582737
"LINFOMA NO HODGKIN","MEDICINA TRANSFUSIONAL",10,"#80800065",0.394148444347665
"LINFOMA NO HODGKIN","GANGRENA PERIANAL",2,"#80800029",0.159425973960143
"LINFOMA NO HODGKIN","LINFOMA NO HODGKIN DIFUSO",2,"#80800029",0.159425973960143
"ACUFENOS","ESTRE—IMIENTO",2,"#80800029",0.159425973960143
"ACUFENOS","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"PURPURA TROMBOCITOPENICA IDIOPATICA CRONICA","PURPURA TROMBOCITOPENICA IDIOPATICA",2,"#80800029",0.159425973960143
"PURPURA TROMBOCITOPENICA IDIOPATICA CRONICA","TROMBOCITOPENIA",6,"#80800052",0.319648986231719
"MIALGIA DEL GEMELO BILATERAL","ABSCESO DORSAL",2,"#80800029",0.159425973960143
"VEJIGA NEUROGENICA","CANCER DE VEJIGA",2,"#80800029",0.159425973960143
"VEJIGA NEUROGENICA","EMERGENCIA HIPERTENSIVA",2,"#80800029",0.159425973960143
"DETERIORO DEL SENSORIO","FISIOTERAPIA RESPIRATORIA",2,"#80800029",0.159425973960143
"DETERIORO DEL SENSORIO","HEMORRAGIA DIGESTIVA BAJA",2,"#80800029",0.159425973960143
"DETERIORO DEL SENSORIO","MAL ESTADO GENERAL",3,"#80800038",0.218559520582737
"DETERIORO DEL SENSORIO","ENCEFALOPATIA PORTOSISTEMICA",2,"#80800029",0.159425973960143
"DETERIORO DEL SENSORIO","UROSEPSIS",2,"#80800029",0.159425973960143
"DETERIORO DEL SENSORIO","PSICOPATOLOGIA",2,"#80800029",0.159425973960143
"ICTERICIA NEONATAL","PREMATUREZ",2,"#80800029",0.159425973960143
"EMESIS","DOLOR EN LA REGION DE LA HERIDA DE CESAREA",2,"#80800029",0.159425973960143
"EVENTRACION","SINDROME NEFROTICO",3,"#80800038",0.218559520582737
"ACCIDENTE LABORAL","ACCIDENTE CORTOPUNZANTE",4,"#80800042",0.260515439609125
"CONTROL DEL MARCAPASOS","FISIOTERAPIA RESPIRATORIA",2,"#80800029",0.159425973960143
"CONTROL DEL MARCAPASOS","CONTROL DE SALUD DEL ANCIANO",2,"#80800029",0.159425973960143
"CONTROL DEL MARCAPASOS","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"BOCIO MULTINODULAR NO TOXICO","PERICARDITIS",3,"#80800038",0.218559520582737
"DISHIDROSIS","AMPOLLA EN PIE",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","FISIOTERAPIA RESPIRATORIA",5,"#8080004B",0.293058978698683
"SOPORTE NUTRICIONAL","ESTENOSIS URETRAL",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","INSUFICIENCIA RENAL AGUDA",5,"#8080004B",0.293058978698683
"SOPORTE NUTRICIONAL","LINFOMA",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"SOPORTE NUTRICIONAL","OSTEOSARCOMA DE FEMUR",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","ESTENOSIS VALVULAR AORTICA",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","COLANGITIS AGUDA",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","MENINGITIS",2,"#80800029",0.159425973960143
"SOPORTE NUTRICIONAL","MEDICINA TRANSFUSIONAL",4,"#80800042",0.260515439609125
"COLICO RENAL DERECHO","LITIASIS URETERAL DERECHA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CONTROL DE SALUD DEL ANCIANO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","ESTENOSIS TRAQUEAL",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","SOSPECHA DE INFECCION URINARIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","INSUFICIENCIA RENAL AGUDA",5,"#8080004B",0.293058978698683
"FISIOTERAPIA RESPIRATORIA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","ESTADO DE QUIMIOTERAPIA",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","DERRAME PLEURAL",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","SHOCK SEPTICO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CANCER DE COLON",3,"#80800038",0.218559520582737
"FISIOTERAPIA RESPIRATORIA","FIBRILACION AURICULAR DE ALTA RESPUESTA VENTRICULAR",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","BACTERIEMIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CANCER DE PULMON",3,"#80800038",0.218559520582737
"FISIOTERAPIA RESPIRATORIA","DERRAME PLEURAL NEOPL¡SICO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","TRASTORNO DE DEGLUCION",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","OSTEOMIELITIS",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","OSTEOSARCOMA DE FEMUR",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CANCER DE LARINGE",5,"#8080004B",0.293058978698683
"FISIOTERAPIA RESPIRATORIA","REHABILITACION MUSCULAR",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","FUGA DEL PACIENTE",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CARDIOPATIA",3,"#80800038",0.218559520582737
"FISIOTERAPIA RESPIRATORIA","FISTULA ENTEROCUTANEA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CONTROL POSOPERATORIO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","POLINEUROPATIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","ESTRE—IMIENTO",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","INSUFICIENCIA RESPIRATORIA AGUDA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","SINDROME DE IMPREGNACION",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","UROSEPSIS",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","STATUS CONVULSIVOS",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","TROMBOFLEBITIS SUPERFICIAL",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","BIOPSIA GANGLIONAR POR MEDIASTINOSCOPIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","ESCLEROSIS LATERAL AMIOTROFICA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","SEPSIS ASOCIADA A CATETER",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA SEVERA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CARDIOPATIA CORONARIA",3,"#80800038",0.218559520582737
"FISIOTERAPIA RESPIRATORIA","HIDRONEFROSIS",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","LEUCEMIA AGUDA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","STATUS EPILEPTICO",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","ARTRITIS REUMATOIDEA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","PACIENTE EN RIESGO NUTRICIONAL",6,"#80800052",0.319648986231719
"FISIOTERAPIA RESPIRATORIA","BRONQUIOLITIS AGUDA",3,"#80800038",0.218559520582737
"FISIOTERAPIA RESPIRATORIA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA POR INFECCION RESPIRATORIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","DIFICULTAD RESPIRATORIA CON HIPOXEMIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CAMBIO DE CANULA DE TRAQUEOSTOMIA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","BRONCORREA.",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","LIPOSARCOMA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","TRASPLANTE ALOGENICO DE MEDULA OSEA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CANDIDIASIS OROFARINGEA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","SINDROME DE MOEBIUS",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CARCINOMA DE LARINGE",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","METASTASIS PULMONAR DERECHA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","APOYO NUTRICIONAL",9,"#80800061",0.378782532854313
"FISIOTERAPIA RESPIRATORIA","EVALUACI”N SOCIAL",4,"#80800042",0.260515439609125
"FISIOTERAPIA RESPIRATORIA","TIMOMA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","BRONQUIOLITIS POR VIRUS RESPIRATORIO SINCITIAL",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CARCINOMA EPIDERMOIDE DE CABEZA Y CUELLO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","MEDICINA TRANSFUSIONAL",34,"#80800092",0.57262540844221
"FISIOTERAPIA RESPIRATORIA","INSERCION DE UN CATETER DE SWAN GANZ EN LA ARTERIA PULMONAR",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","TERAPIA OCUPACIONAL",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","POST OPERATORIO INMEDIATO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","CONTROL GINECOLOGICO",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA"," CENTELLOGRAMA OSEO TOTAL",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","COLOCACION DE CATETER DE DOBLE LUMEN PARA HEMODIALISIS",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","PARALISIS SUPRANUCLEAR PROGRESIVA",2,"#80800029",0.159425973960143
"FISIOTERAPIA RESPIRATORIA","PSEUDOQUISTE PANCREATICO",2,"#80800029",0.159425973960143
"CONTROL POR UROLOGIA","REHABILITACION MUSCULAR",2,"#80800029",0.159425973960143
"CONTROL POR UROLOGIA","MEDICINA TRANSFUSIONAL",3,"#80800038",0.218559520582737
"CONTROL POR UROLOGIA","ESCARA GLUTEA MULTIPLE",2,"#80800029",0.159425973960143
"ESTENOSIS URETRAL","INSUFICIENCIA RENAL AGUDA",2,"#80800029",0.159425973960143
"ESTENOSIS URETRAL","ESTRECHEZ URETRAL",2,"#80800029",0.159425973960143
"ESTENOSIS URETRAL","PLASTICA URETRAL",2,"#80800029",0.159425973960143
"ESTENOSIS URETRAL","FIEBRE E HTA",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","DISFAGIA ESOFAGICA",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","ESTADO DE QUIMIOTERAPIA",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","BACTERIEMIA",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","TROMBOFLEBITIS SUPERFICIAL",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","CARCINOMA DUCTAL INFILTRANTE MAMA IZQUIERDA",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","SEPSIS POR GRAM NEGATIVOS",2,"#80800029",0.159425973960143
"CANCER DE ESOFAGO","CARCINOMA DE MAMA DUCTAL INFILTRANTE",2,"#80800029",0.159425973960143
"PACIENTE ANTICOAGULADO","ANTICOAGULACION ORAL ",2,"#80800029",0.159425973960143
"PACIENTE ANTICOAGULADO","APOYO NUTRICIONAL",3,"#80800038",0.218559520582737
"PACIENTE ANTICOAGULADO","CONTROL DE ANTICOAGULACION",2,"#80800029",0.159425973960143
"PACIENTE ANTICOAGULADO","MEDICINA TRANSFUSIONAL",3,"#80800038",0.218559520582737
"BALANITIS","INFLAMACION DE PENE",3,"#80800038",0.218559520582737
"CONTROL DE SALUD DEL ANCIANO","DIARREA INFECCIOSA",2,"#80800029",0.159425973960143
"CONTROL DE SALUD DEL ANCIANO","INCONTINENCIA URINARIA",2,"#80800029",0.159425973960143
"CONTROL DE SALUD DEL ANCIANO","FUGA DEL PACIENTE",2,"#80800029",0.159425973960143
"CONTROL DE SALUD DEL ANCIANO","FISTULA PERINEAL",2,"#80800029",0.159425973960143
"INFECCION DE PROTESIS TOTAL DE CADERA","LUXACION DE CADERA",2,"#80800029",0.159425973960143
"DEMENCIA MODERADA","HERIDA DE DORSO PIE DER",2,"#80800029",0.159425973960143
"DEMENCIA MODERADA","POSIBLE ISQUEMIA DE MIEMBRO INFERIOR",2,"#80800029",0.159425973960143
"HIPERTENSION ARTERIAL SISTODIASTOLICA","SINDROME CONFUSIONAL AGUDO",2,"#80800029",0.159425973960143
"SONDA VESICAL CRONICA","HERIDA POR ARMA DE FUEGO EN EL ABDOMEN",2,"#80800029",0.159425973960143
"POLIPO VESICAL","ESTADO DE QUIMIOTERAPIA",2,"#80800029",0.159425973960143
"POLIPO VESICAL","CARCINOMATOSIS PERITONEAL",2,"#80800029",0.159425973960143
"POLIPO VESICAL","LINFADENECTOMIA PELVIANA",2,"#80800029",0.159425973960143
"POLIPO VESICAL","APOYO NUTRICIONAL",2,"#80800029",0.159425973960143
"ALERGIA A LA PENICILINA","DESNUTRICION",2,"#80800029",0.159425973960143
"ALERGIA AL IODO","CARCINOMA BASOCELULAR DE LA PIEL DEL HOMBRO DERECHO",2,"#80800029",0.159425973960143
"PIELONEFRITIS","DILATACION PIELOCALICIAL",2,"#80800029",0.159425973960143
"OCLUSION INTESTINAL","ILEO POSOPERATORIO",2,"#80800029",0.159425973960143
"ALERGIAS CUTANEAS","URTICARIA AGUDA",2,"#80800029",0.159425973960143
"TALASEMIA","TALASEMIA MAYOR",4,"#80800042",0.260515439609125
"ESTENOSIS TRAQUEAL","NODULO PULMONAR DERECHO",2,"#80800029",0.159425973960143
"ESTENOSIS TRAQUEAL","SECUELA DE TRAQUEOTOMIA",2,"#80800029",0.159425973960143
"HIPOKALEMIA","HIPERPOTASEMIA",2,"#80800029",0.159425973960143
"HIPOKALEMIA","CANCER DE LARINGE",2,"#80800029",0.159425973960143
"HIPOKALEMIA","TUMOR DE LA GLANDULA SUPRARRENAL",2,"#80800029",0.159425973960143
"HIPOKALEMIA","HIPOKALEMIA SINTOMATICA",2,"#80800029",0.159425973960143
"HIPOKALEMIA","MEDICINA TRANSFUSIONAL",5,"#8080004B",0.293058978698683
"ARTROSIS DE RODILLA","PACIENTE PORTADOR DE PROTESIS TOTAL DE RODILLA",2,"#80800029",0.159425973960143
"ARTROSIS DE RODILLA","ARTROPLASTIA TOTAL DE RODILLA ",2,"#80800029",0.159425973960143
"ARTROSIS DE RODILLA","ARTROSIS RODILLA DERECHA",6,"#80800052",0.319648986231719
"ARTROSIS DE RODILLA","GENU VARO ARTROSICO",2,"#80800029",0.159425973960143
"ARTROSIS DE RODILLA","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"DOLOR DEL TOBILLO","FUGA DEL PACIENTE",2,"#80800029",0.159425973960143
"DOLOR DEL TOBILLO","ULCERA EN TOBILLO IZQUIERDO",2,"#80800029",0.159425973960143
"DOLOR RETROESTERNAL","LINFOMA NO HODGKIN FOLICULAR",2,"#80800029",0.159425973960143
"TUMOR DE ESOFAGO","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"CLIMATERIO","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",4,"#80800042",0.260515439609125
"SARCOMA DE EWING DE LA PELVIS","SARCOMA DE EWING DEL SACRO",2,"#80800029",0.159425973960143
"DISFAGIA ESOFAGICA","ADENOCARCINOMA ESOFAGO",2,"#80800029",0.159425973960143
"SOBREPESO","TAQUICARDIA VENTRICULAR",2,"#80800029",0.159425973960143
"LITIASIS VESICULAR MULTIPLE","COLECISTITIS AGUDA",2,"#80800029",0.159425973960143
"DOLOR ABDOMINAL INESPECIFICO ","FEBRÕCULA Y MALESTAR GENERAL",2,"#80800029",0.159425973960143
"APENDICITIS AGUDA","CONTROL POSOPERATORIO",2,"#80800029",0.159425973960143
"APENDICITIS AGUDA","TRASTORNO DE PANICO",2,"#80800029",0.159425973960143
"APENDICITIS AGUDA","APENDICECTOMIA LAPAROSCOPICA",2,"#80800029",0.159425973960143
"APENDICITIS AGUDA","ERITEMA EN AMBOS PIES",2,"#80800029",0.159425973960143
"HIPERPARATIROIDISMO  PRIMARIO","INFECCION URINARIA RECURRENTE",2,"#80800029",0.159425973960143
"VIDEOENDOSCOPIA DIGESTIVA ALTA","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"MELANOMA MALIGNO","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"COLECISTITIS AGUDA","INSUFICIENCIA RENAL",2,"#80800029",0.159425973960143
"COLECISTITIS AGUDA","EPIGASTRALGIA",3,"#80800038",0.218559520582737
"ENDOCARDITIS INFECCIOSA","ALTERACIONES DEL HEPATOGRAMA",2,"#80800029",0.159425973960143
"ENDOCARDITIS INFECCIOSA","MEDICINA TRANSFUSIONAL",2,"#80800029",0.159425973960143
"SOSPECHA DE INFECCION URINARIA","SINDROME NEFROTICO",2,"#80800029",0.159425973960143
"METATARSALGIA IZQUIERDA","MEDICINA TRANSFUSIONAL",6,"#80800052",0.319648986231719
"DOLOR FACIAL","CANCER DE VEJIGA",4,"#80800042",0.260515439609125
"DOLOR FACIAL","AMIGDALITIS",2,"#80800029",0.159425973960143
"DOLOR FACIAL","DIABETES MELLITUS TIPO 2",2,"#80800029",0.159425973960143
"DOLOR FACIAL","TROMBOSIS CAROTIDEA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","SINDROME NEFROTICO",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","ESTADO DE QUIMIOTERAPIA",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","SHOCK SEPTICO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","BACTERIEMIA",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","INSUFICIENCIA RENAL",12,"#8080006B",0.420738451880701
"INSUFICIENCIA RENAL AGUDA","CANCER DE OVARIO",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","TRASTORNO DE DEGLUCION",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","ULCERA POR DECUBITO EN SACRO",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","ENFERMEDAD ONCOLOGICA ACTIVA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","ENFERMEDAD MALIGNA ESTADIO METASTASICO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","TRASPLANTE HEPATICO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","PANCITOPENIA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","FRACTURA MEDIAL DE CADERA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","ENCEFALOPATIA PORTOSISTEMICA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","CATARATA BILATERAL",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","COLANGITIS",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","COLESTASIS",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","TRASPLANTE RENAL CON HOMOINJERTO",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","INFECCION URINARIA COMPLICADA",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","COLANGITIS AGUDA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","LITIASIS URETERAL DERECHA",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","AUMENTO AMILASA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","PLASMAFERESIS",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","CANCER DE ENDOMETRIO",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","TROMBOSIS VENOSA INFRAPATELAR",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","PERITONITIS BACTERIANA ESPONTANEA",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","ABSCESO CEREBELOSO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","CARDIOPATIA CORONARIA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","HEMORRAGIA SUBDURAL",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","SINDROME UREMICO HEMOLITICO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","EVISCERACION ABDOMINAL",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","ORQUIEPIDIDIMITIS",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","DIABETES MELLITUS TIPO 2",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","TRAUMATISMO MUSLO IZQUIERDO",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","DIABETES MELLITUS TIPO 1",4,"#80800042",0.260515439609125
"INSUFICIENCIA RENAL AGUDA","INSUFICIENCIA RENAL RAPIDAMENTE EVOLUTIVA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","SINDROME CORONARIO AGUDO CON SUPRADESNIVEL DEL ST",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","ASCITIS HIPERTENSION PORTAL",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","AUTOEXTUBACION",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","TUMOR DESMOIDE",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","PROTEINURIA NEFROTICA",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","APOYO NUTRICIONAL",5,"#8080004B",0.293058978698683
"INSUFICIENCIA RENAL AGUDA","MASTOIDITIS AGUDA",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","TROMBOSIS VASOS DEL CUELLO",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","CITADO PARA TX",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","MEDICINA TRANSFUSIONAL",18,"#8080007A",0.479871998503295
"INSUFICIENCIA RENAL AGUDA","PROTEINURIA EN RI—ON UNICO",3,"#80800038",0.218559520582737
"INSUFICIENCIA RENAL AGUDA","HERPES GENITAL",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","ESCARAS MULTIPLES",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","MEDIASTINITIS",2,"#80800029",0.159425973960143
"INSUFICIENCIA RENAL AGUDA","DEFICIT DE VITAMINA B12",2,"#80800029",0.159425973960143
"LITIASIS RENAL","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",4,"#80800042",0.260515439609125
"LITIASIS RENAL","DOLOR EN LOS GENITALES EXTERNOS",2,"#80800029",0.159425973960143
"LITIASIS RENAL","LITIASIS URETERAL",2,"#80800029",0.159425973960143
"LITIASIS RENAL","UROSEPSIS",4,"#80800042",0.260515439609125
"LITIASIS RENAL","POLIAQUIURIA ASOCIADA A TENESMO VESICAL",2,"#80800029",0.159425973960143
"LEUCEMIA LINFOIDE CRONICA","DISNEA CLASE FUNCIONAL 1",3,"#80800038",0.218559520582737
"LINFOMA","ESTADO DE QUIMIOTERAPIA",8,"#8080005C",0.361604905258107
"LINFOMA","ENFERMEDAD DE HODGKIN",7,"#80800057",0.342130517269004
"LINFOMA","DOLOR TESTICULAR",2,"#80800029",0.159425973960143
"LINFOMA","ENFERMEDAD ONCOHEMATOLOGICA",2,"#80800029",0.159425973960143
"LINFOMA","MASA MEDIASTINAL",3,"#80800038",0.218559520582737
"LINFOMA","MAL ESTADO GENERAL",3,"#80800038",0.218559520582737
"LINFOMA","HIPONATREMIA",2,"#80800029",0.159425973960143
"LINFOMA","TAQUICARDIA SUPRAVENTRICULAR PAROXISTICA",2,"#80800029",0.159425973960143
"LINFOMA","EVALUACION PRETRASPLANTE DE MEDULA OSEA",2,"#80800029",0.159425973960143
"LINFOMA","LINFOCELE",2,"#80800029",0.159425973960143
"LINFOMA","LINFOMA T",4,"#80800042",0.260515439609125
"LINFOMA","DOLORES OSEOS",2,"#80800029",0.159425973960143
"LINFOMA","LINFOMA NO HODGKIN DE BAJO GRADO",3,"#80800038",0.218559520582737
"LINFOMA","TUMOR INTRABDOMINAL",2,"#80800029",0.159425973960143
"LINFOMA","COLOCACION DE CATETER PORT A CATH",2,"#80800029",0.159425973960143
"LINFOMA","LINFOMA LINFOBLASTICO",3,"#80800038",0.218559520582737
"LINFOMA","TRASTORNO DE ADAPTACION CON ANSIEDAD",2,"#80800029",0.159425973960143
"LINFOMA","POLIADENOPATIAS",2,"#80800029",0.159425973960143
"LINFOMA","ANEMIA HEMOLITICA",2,"#80800029",0.159425973960143
"LINFOMA","SEPSIS SEVERA",2,"#80800029",0.159425973960143
"LINFOMA","LEUCEMIA LINFOBLASTICA AGUDA DE LINFOCITOS T",2,"#80800029",0.159425973960143
